Uniprot,Gene description,Organ,GO
O15442,Metallophosphoesterase domain containing 1,Brain,GO:0016787
P02689,Peripheral myelin protein 2,Brain,GO:0005829;GO:0070062;GO:0043209;GO:0005634;GO:0015485;GO:0005504;GO:0015908;GO:0061024
Q9BYT9,Anoctamin 3,Brain,GO:0005886;GO:0005254;GO:0017128;GO:0046983;GO:0061591;GO:0061590;GO:1902476;GO:0050982;GO:0016048;GO:0051649;GO:0034220
P15882,Chimerin 1,Brain,GO:0005829;GO:0046875;GO:0005096;GO:0046872;GO:0048013;GO:0008045;GO:0050770;GO:0051056
Q5KSL6,Diacylglycerol kinase kappa,Brain,GO:0005886;GO:0005524;GO:0004143;GO:0046872;GO:0046339;GO:0035556;GO:0006654;GO:0007200;GO:0030168;GO:0006979
P47898,5-hydroxytryptamine receptor 5A,Brain,GO:0030425;GO:0043204;GO:0005886;GO:0099634;GO:0004993;GO:0001586;GO:0030594;GO:0051378;GO:0099589;GO:0007189;GO:0007198;GO:0007268;GO:0007186;GO:0007187;GO:0021766;GO:0032355
Q8WVF5,Potassium channel tetramerization domain containing 4,Brain,GO:0042802;GO:0051260
P20264,POU class 3 homeobox 3,Brain,GO:0000785;GO:0005654;GO:0005634;GO:0003700;GO:0000981;GO:0071837;GO:0042803;GO:0000978;GO:0043565;GO:0007417;GO:0021799;GO:0048878;GO:0021869;GO:0072218;GO:0072240;GO:0072236;GO:0072227;GO:0072233;GO:0043066;GO:0045892;GO:0008284;GO:0045893;GO:0010628;GO:0045944;GO:0006357;GO:0071918
Q5GH72,XK related 7,Brain,GO:0005886;GO:1902742;GO:0043652;GO:0070782
Q6ZRI8,Rho GTPase activating protein 36,Brain,GO:0005096;GO:0007165
P09543,"2',3'-cyclic nucleotide 3' phosphodiesterase",Brain,GO:0005737;GO:0070062;GO:0005615;GO:0042470;GO:0016020;GO:0005874;GO:0005902;GO:0005743;GO:0005741;GO:0035748;GO:0035749;GO:0048471;GO:0031143;GO:0045202;GO:0004113;GO:0030551;GO:0003723;GO:0008344;GO:0007409;GO:0007268;GO:0009214;GO:0030900;GO:0048709;GO:0046902;GO:0032496;GO:0009636;GO:0021762
A7MBM2,Dispatched RND transporter family member 2,Brain,GO:0016020;GO:0005886;GO:0007224
O60262,G protein subunit gamma 7,Brain,GO:0070062;GO:0005834;GO:0005886;GO:0045202;GO:0031681;GO:0001662;GO:0007186;GO:0007626;GO:0007168;GO:0008277
Q969V1,Melanin concentrating hormone receptor 2,Brain,GO:0005886;GO:0008528;GO:0007218
A6NFC5,Transmembrane protein 235,Brain,GO:0016324;GO:0005783
A6NKF7,Transmembrane protein 88B,Brain,GO:0005886;GO:0090090
P62760,Visinin like 1,Brain,GO:0005829;GO:0016020;GO:0005509;GO:0046676;GO:0045921;GO:0035774;GO:0009966
Q8N9L1,Zic family member 4,Brain,GO:0005634;GO:0003677;GO:0000981;GO:0046872;GO:0000978;GO:1990837;GO:0007417;GO:0006357
Q05996,Zona pellucida glycoprotein 2,Brain,GO:0062023;GO:0035805;GO:0005783;GO:0005576;GO:0005771;GO:0005886;GO:0032190;GO:0015026;GO:0042802;GO:0035804;GO:0007339;GO:0060468
Q9NZU7,Calcium binding protein 1,Brain,GO:0005938;GO:0005737;GO:0005856;GO:0005615;GO:0000139;GO:0048471;GO:0005886;GO:0014069;GO:0005246;GO:0005509;GO:0048306;GO:0004857;GO:0008139;GO:0042308;GO:0007601
O60359,Calcium voltage-gated channel auxiliary subunit gamma 3,Brain,GO:0032281;GO:0030425;GO:0030666;GO:0060076;GO:0098978;GO:0005886;GO:0098839;GO:0098685;GO:0036477;GO:0005891;GO:0016247;GO:0035255;GO:0030165;GO:0005245;GO:0006816;GO:0099590;GO:0099645;GO:0098943;GO:0051968;GO:0098970;GO:0008104;GO:0006605;GO:2000311;GO:0019226
Q13224,Glutamate ionotropic receptor NMDA type subunit 2B,Brain,GO:0009986;GO:0005737;GO:0005856;GO:0030425;GO:0005789;GO:0005770;GO:0005764;GO:0043005;GO:0017146;GO:0005886;GO:0014069;GO:0098839;GO:0045211;GO:0097060;GO:0001540;GO:0016595;GO:0022849;GO:0016594;GO:0099507;GO:0004972;GO:1904315;GO:0008270;GO:0007420;GO:0097553;GO:0007268;GO:0098976;GO:0060079;GO:0007215;GO:0035235;GO:0007611;GO:0060291;GO:0098655;GO:1902951;GO:2000463;GO:0051968;GO:0051290;GO:1904062;GO:0048168;GO:0048167;GO:0045471;GO:0035249
A8MTL9,Histocompatibility minor serpin domain containing,Brain,GO:0005615;GO:0004867;GO:0002253
Q96PV4,PNMA family member 5,Brain,GO:0042802;GO:0043065
P05129,Protein kinase C gamma,Brain,GO:0044305;GO:0005911;GO:0005829;GO:0030425;GO:0005634;GO:0048471;GO:0005886;GO:0099524;GO:0014069;GO:0099523;GO:0097060;GO:0005524;GO:0004698;GO:0004697;GO:0004699;GO:0004672;GO:0106310;GO:0004674;GO:0004712;GO:0008270;GO:0007268;GO:0007635;GO:0060384;GO:0035556;GO:0007611;GO:0060291;GO:0043524;GO:1901799;GO:0042177;GO:0031397;GO:0007200;GO:0016310;GO:0032425;GO:0099171;GO:0006468;GO:0042752;GO:0050764;GO:0032095;GO:2000300;GO:0043278;GO:0048265;GO:1990911;GO:0009636;GO:0048511
Q99250,Sodium voltage-gated channel alpha subunit 2,Brain,GO:0030424;GO:0098978;GO:0014704;GO:0016020;GO:0033268;GO:0033270;GO:0005886;GO:0042734;GO:0030315;GO:0001518;GO:0005516;GO:0005248;GO:0086002;GO:0071456;GO:0021542;GO:0008340;GO:0008627;GO:0007613;GO:0042552;GO:0021675;GO:0007399;GO:0051402;GO:0019228;GO:0035725;GO:0006814
A6NJT0,UNC homeobox,Brain,GO:0000785;GO:0005634;GO:0000981;GO:1990837;GO:0001502;GO:0035726;GO:0021516;GO:0021889;GO:0007389;GO:0045595;GO:0010468
Q9NY43,BarH like homeobox 2,Brain,GO:0000785;GO:0005634;GO:0001228;GO:0000981;GO:0000977;GO:1990837;GO:0035881;GO:0001709;GO:0001764;GO:0045727;GO:0030516;GO:0006357
Q96GW7,Brevican,Brain,GO:0005576;GO:0005615;GO:0098978;GO:0005796;GO:0043202;GO:0072534;GO:0098552;GO:0045202;GO:0030246;GO:0005540;GO:0007155;GO:0007417;GO:0010001;GO:0021766;GO:0002052;GO:0001501;GO:0060074
Q8WXD9,CASK interacting protein 1,Brain,GO:0005737;GO:0098978;GO:0098794;GO:0042802;GO:0099151;GO:0007165
P21728,Dopamine receptor D1,Brain,GO:0060170;GO:0005929;GO:0043197;GO:0005789;GO:0097648;GO:0098982;GO:0098978;GO:0097730;GO:0005634;GO:0005886;GO:0045211;GO:0042734;GO:1990763;GO:0035240;GO:0004952;GO:0001588;GO:0004930;GO:0001965;GO:0032795;GO:0007190;GO:0071880;GO:0007191;GO:0007189;GO:0007628;GO:0014002;GO:0001662;GO:0048148;GO:0071870;GO:0021853;GO:0001661;GO:0046323;GO:0021542;GO:0042417;GO:0015872;GO:0007212;GO:0007187;GO:0007625;GO:0046959;GO:0060292;GO:0060291;GO:0042711;GO:0007617;GO:0007613;GO:0099010;GO:0019228;GO:0035106;GO:0030432;GO:0060158;GO:0030335;GO:0043410;GO:2001224;GO:0043268;GO:0051281;GO:0051968;GO:0060134;GO:0099171;GO:0006606;GO:0042053;GO:0051584;GO:0001975;GO:0009410;GO:0046960;GO:0021756;GO:0007416;GO:0035249;GO:0001659;GO:0019226;GO:0042311;GO:0008542
Q8N461,F-box and leucine rich repeat protein 16,Brain,GO:0005829;GO:0019005;GO:0031146
Q8NE63,Homeodomain interacting protein kinase 4,Brain,GO:0005737;GO:0005634;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0106310;GO:0004674;GO:0004713;GO:0072518;GO:0004711;GO:1901796
P58417,Neurexophilin 1,Brain,GO:0098982;GO:0098978;GO:0043083;GO:0005102;GO:0050804
Q9UJD0,Regulating synaptic membrane exocytosis 3,Brain,GO:0048786;GO:0098831;GO:0042734;GO:0031267;GO:0098882;GO:0044325;GO:0017156;GO:0042391;GO:2000300;GO:0016081;GO:0016082
Q92777,Synapsin II,Brain,GO:0098978;GO:0005886;GO:0014069;GO:0098685;GO:0031201;GO:0045202;GO:0030672;GO:0005524;GO:0042802;GO:0017156;GO:0007268;GO:0007269;GO:0050808;GO:0097091
Q6NUJ2,Chromosome 11 open reading frame 87,Brain,GO:0016020
Q8N3J6,Cell adhesion molecule 2,Brain,GO:0030424;GO:0032809;GO:0005886;GO:0045202;GO:0007156
P06307,Cholecystokinin,Brain,GO:0030424;GO:0005576;GO:0005615;GO:0005179;GO:0005184;GO:0051428;GO:0007409;GO:0007586;GO:0042755;GO:0001764;GO:0007165
O95727,Cytotoxic and regulatory T cell molecule,Brain,GO:0001772;GO:0005886;GO:0042802;GO:0005102;GO:0002250;GO:0008037;GO:0051606;GO:0002355;GO:0001768;GO:0007157;GO:0097021;GO:0046007;GO:0001819;GO:0045954;GO:0002860;GO:0032729;GO:2001185;GO:0050863;GO:0045580
O60258,Fibroblast growth factor 17,Brain,GO:0005737;GO:0005576;GO:0005615;GO:0008083;GO:0005105;GO:0005111;GO:0007267;GO:0008543;GO:0007399;GO:0022008;GO:0008284;GO:0043410;GO:0030334;GO:0007165
Q13002,Glutamate ionotropic receptor kainate type subunit 2,Brain,GO:0098978;GO:0098686;GO:0032983;GO:0097471;GO:0043025;GO:0005886;GO:0098839;GO:0042734;GO:0005234;GO:0022849;GO:0004970;GO:0015277;GO:0099507;GO:1904315;GO:0001662;GO:0007268;GO:0120169;GO:0007215;GO:0060080;GO:0006874;GO:0050804;GO:0043524;GO:0051967;GO:0051402;GO:0019228;GO:0050806;GO:0099171;GO:0048169;GO:0048172;GO:0035249
P48547,Potassium voltage-gated channel subfamily C member 1,Brain,GO:0030673;GO:0043679;GO:0044305;GO:0009986;GO:0032590;GO:0032809;GO:0005886;GO:0045211;GO:0042734;GO:0008076;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0005249;GO:0001508;GO:0071466;GO:0021549;GO:0022038;GO:0021759;GO:0021554;GO:1901381;GO:0071805;GO:0006813;GO:0051260;GO:0051262;GO:0014075;GO:0010996;GO:0071774;GO:0009642;GO:1990089;GO:0035864;GO:0009636
Q8WXC3,Pyrin domain containing 1,Brain,GO:0005829;GO:0008385;GO:0005634;GO:0120283;GO:0030291;GO:0045087;GO:0043124;GO:2000660;GO:0010804;GO:0032731
P61266,Syntaxin 1B,Brain,GO:0030424;GO:0005813;GO:0005737;GO:0005829;GO:0012505;GO:0016020;GO:0031594;GO:0005652;GO:0005654;GO:0005634;GO:0005886;GO:0048787;GO:0031201;GO:0005819;GO:0019901;GO:0005102;GO:0005484;GO:0000149;GO:0048791;GO:0098967;GO:0006886;GO:1905302;GO:0010977;GO:1903422;GO:2000463;GO:0001956;GO:1904050;GO:0010468;GO:0060025;GO:0010807;GO:0061669;GO:0016081;GO:0031629;GO:0048278;GO:0006904;GO:0006906
Q8TAG6,Vexin,Brain,GO:0005634;GO:0005886;GO:0022008;GO:0030182
A6NE02,BTB domain containing 17,Brain,GO:0005576;GO:0005886;GO:0045071;GO:0009615
P23435,Cerebellin 1 precursor,Brain,GO:0062023;GO:0005576;GO:0098978;GO:0098688;GO:0045211;GO:0043083;GO:0042802;GO:0021707;GO:0007268;GO:0051649;GO:0007157;GO:0099558;GO:0090394;GO:1905703;GO:0007399;GO:1900454;GO:0051965;GO:0009306;GO:0099151;GO:1905606;GO:0007416;GO:0050808;GO:0099550
O94850,Dendrin,Brain,GO:0042995;GO:0005737;GO:0032591;GO:0005789;GO:0005634;GO:0043204;GO:0045211;GO:0098793;GO:0000981;GO:0000978;GO:0045944
Q13491,Glycoprotein M6B,Brain,GO:0045121;GO:0043209;GO:0005886;GO:0019911;GO:0061564;GO:0022010;GO:0085029;GO:2000009;GO:0051612;GO:0007399;GO:0001503;GO:0030501;GO:0015031;GO:0032956;GO:0051893
Q6ZVL6,KIAA1549 like,Brain,GO:0016020
Q12840,Kinesin family member 5A,Brain,GO:1904115;GO:0035253;GO:0005737;GO:0005829;GO:0032839;GO:0005871;GO:0016020;GO:0005874;GO:0043204;GO:0048471;GO:0099524;GO:0005524;GO:0016887;GO:0003774;GO:0019894;GO:0008017;GO:0008574;GO:0099641;GO:0098971;GO:0007411;GO:0007268;GO:0007018;GO:1990049;GO:0048489;GO:0016192
Q13562,Neuronal differentiation 1,Brain,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0090575;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0070888;GO:0046982;GO:0061629;GO:1990837;GO:0035881;GO:0009952;GO:0061564;GO:0007259;GO:0071333;GO:0021549;GO:0021542;GO:0048562;GO:0031018;GO:0035883;GO:0042593;GO:0048839;GO:0030073;GO:0046426;GO:2000675;GO:0022008;GO:0006913;GO:0003326;GO:0003329;GO:0043065;GO:0045597;GO:0051091;GO:0045893;GO:0045666;GO:0045944;GO:2000679;GO:0050796;GO:0060730;GO:0009749;GO:0007423;GO:0023019;GO:0006366
Q9Y4Z2,Neurogenin 3,Brain,GO:0000785;GO:0005634;GO:0031490;GO:0001228;GO:0000981;GO:0001227;GO:0070888;GO:0046983;GO:0000978;GO:0061564;GO:0007417;GO:0030855;GO:0030900;GO:0030902;GO:0000122;GO:0007399;GO:0007422;GO:0045893;GO:0045666;GO:0045944;GO:0048814;GO:0007423;GO:0021510;GO:0060290
Q5VXU1,Sodium/potassium transporting ATPase interacting 2,Brain,GO:0005886;GO:0002028
P01213,Prodynorphin,Brain,GO:0043679;GO:0030425;GO:0005576;GO:0098686;GO:0043025;GO:0098992;GO:0005886;GO:0001515;GO:0031628;GO:0007268;GO:0007218;GO:0007600
Q8N4B5,Proline rich 18,Brain,
A0A1B0GVH4,Serine protease 51,Brain,GO:0005576;GO:0004252;GO:0006508
Q8N4L1,Transmembrane protein 151A,Brain,GO:0030424;GO:0030425;GO:0005783;GO:0005789;GO:0016020
Q9NYX4,Calcyon neuron specific vesicular protein,Brain,GO:1904115;GO:0031410;GO:0030659;GO:0005768;GO:0098978;GO:0016020;GO:0005886;GO:0098843;GO:0032051;GO:0044877;GO:0008089;GO:0048268;GO:0016197;GO:1905445;GO:0045807;GO:2001019;GO:0098884
P55291,Cadherin 15,Brain,GO:0005912;GO:0016342;GO:0005901;GO:0070062;GO:0005794;GO:0031594;GO:0005886;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0007155;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156
Q9NY35,Claudin domain containing 1,Brain,GO:0016324;GO:0009986
Q9C0A0,Contactin associated protein family member 4,Brain,GO:0042995;GO:0042734;GO:0007155;GO:2000821;GO:0032225;GO:0032228
Q8NHU0,Cancer/testis antigen family 45 member A3,Brain,
Q92782,Double PHD fingers 1,Brain,GO:0000785;GO:0005737;GO:0071565;GO:0005654;GO:0046872;GO:1990837;GO:0006915;GO:0006338;GO:0007399;GO:0045597;GO:2000781;GO:0070316;GO:2000045;GO:0030071;GO:2000819;GO:0006357
Q8TAM6,Ermin,Brain,GO:0005938;GO:0005737;GO:0005856;GO:0070062;GO:0030175;GO:0097386;GO:0033269;GO:0043209;GO:0043025;GO:0033270;GO:0051015;GO:0007015;GO:0001763;GO:0031344;GO:0008360
P31644,Gamma-aminobutyric acid type A receptor subunit alpha5,Brain,GO:0034707;GO:0005829;GO:0032590;GO:1902711;GO:0098982;GO:0043005;GO:0032809;GO:0005654;GO:0005886;GO:0098794;GO:0099634;GO:0042734;GO:0045202;GO:1902495;GO:0050811;GO:0004890;GO:0022851;GO:0099507;GO:0038023;GO:1904315;GO:0008306;GO:0001662;GO:1902476;GO:0090102;GO:0007214;GO:1904862;GO:0060119;GO:0060384;GO:0060078;GO:0007165;GO:0051932
Q9HC10,Otoferlin,Brain,GO:0016323;GO:0042995;GO:0005829;GO:0005789;GO:0000139;GO:0016020;GO:0042734;GO:0030672;GO:0005509;GO:0061025;GO:0046928;GO:0007605;GO:0016079
Q9UPR5,Solute carrier family 8 member A2,Brain,GO:0030424;GO:0043679;GO:0016323;GO:0030425;GO:0043197;GO:0043025;GO:0043204;GO:0005886;GO:0098794;GO:0014069;GO:0098793;GO:0042383;GO:0045202;GO:0015085;GO:1905060;GO:0005432;GO:0005516;GO:0046872;GO:0015081;GO:1990034;GO:0098703;GO:0070588;GO:0007154;GO:0050890;GO:0006874;GO:0007612;GO:0007611;GO:0060291;GO:0007613;GO:0098815;GO:0006811;GO:0070050;GO:0071902;GO:0099608;GO:0106056;GO:1903779;GO:0051480;GO:0010468;GO:0048172;GO:0002931;GO:0035725;GO:0050808;GO:0150104
Q96MN9,Zinc finger protein 488,Brain,GO:0005634;GO:0003677;GO:0046872;GO:0045892;GO:0014003;GO:0031643;GO:0048714;GO:0006355
A0A0U1RR11,Centromere protein V like 1,Brain,GO:0016846;GO:0046872
Q96DZ9,CKLF like MARVEL transmembrane domain containing 5,Brain,GO:0005615;GO:0016020;GO:0005125;GO:0006935;GO:0045662
Q96KN2,Carnosine dipeptidase 1,Brain,GO:0005829;GO:0005576;GO:0004180;GO:0016805;GO:0046872;GO:0070573;GO:0006508;GO:0051246
P56177,Distal-less homeobox 1,Brain,GO:0000785;GO:0005829;GO:0043231;GO:0005654;GO:0005634;GO:0003682;GO:0000981;GO:0000978;GO:1990837;GO:0030154;GO:0071773;GO:0071560;GO:0021893;GO:0048706;GO:0021879;GO:0021766;GO:0030514;GO:1903845;GO:0043524;GO:0045746;GO:0048715;GO:0046533;GO:0000122;GO:0014016;GO:0051402;GO:0007219;GO:0042475;GO:0048709;GO:1902871;GO:0045597;GO:0045944;GO:0009954;GO:0006357;GO:0021544
Q8N475,Follistatin like 5,Brain,GO:0005576;GO:0005509;GO:0030154;GO:0030510
P41968,Melanocortin 3 receptor,Brain,GO:0005737;GO:0005886;GO:0004977;GO:0004980;GO:0042923;GO:0017046;GO:0007189;GO:0032922;GO:0007187;GO:0042309;GO:0045475;GO:0007200;GO:0008217;GO:0060259;GO:0002027;GO:0019222;GO:0055078
Q16517,Neuronatin,Brain,GO:0005737;GO:0007420;GO:0032024;GO:0009249
O95502,Neuronal pentraxin receptor,Brain,GO:0098978;GO:0016020;GO:0046872
Q99784,Olfactomedin 1,Brain,GO:0030424;GO:0044295;GO:0005783;GO:0005615;GO:0043025;GO:0043204;GO:0045202;GO:0003190;GO:0060317;GO:0010629;GO:0007399;GO:0023041;GO:0043065;GO:0010718;GO:0010628;GO:0030516;GO:0098696;GO:0007165
Q16799,Reticulon 1,Brain,GO:0030425;GO:0005783;GO:0005789;GO:0000139;GO:0043005;GO:0043025;GO:0014069;GO:0007420;GO:0071787;GO:1902430;GO:0030182
Q8IZD0,Sterile alpha motif domain containing 14,Brain,GO:0015629;GO:0005737;GO:0030425;GO:0014069;GO:0051015;GO:0007015;GO:0019722;GO:0031175
Q99884,Solute carrier family 6 member 7,Brain,GO:0016020;GO:0005886;GO:0045202;GO:0097060;GO:0015193;GO:0005298;GO:1903804;GO:0006836;GO:0015824;GO:0030163;GO:0035725
Q2M3C7,"SPHK1 interactor, AKAP domain containing",Brain,GO:0005737;GO:0005739;GO:0051018
Q9UPW8,Unc-13 homolog A,Brain,GO:0031594;GO:0043005;GO:0005886;GO:0048786;GO:0098831;GO:0042734;GO:0030672;GO:0043195;GO:0005509;GO:0005516;GO:0019992;GO:0005543;GO:0017075;GO:0030154;GO:0061789;GO:0099011;GO:0007269;GO:1903861;GO:0099525;GO:0051966;GO:0035249;GO:0016081;GO:0016082
C9JTQ0,Ankyrin repeat domain 63,Brain,
Q9NPZ5,"Beta-1,3-glucuronyltransferase 2",Brain,GO:0000139;GO:0015018;GO:0046872;GO:0016051;GO:0005975;GO:0050650;GO:0006486
Q8WXS3,BAALC binder of MAP3K1 and KLF4,Brain,GO:0005737;GO:0005829;GO:0045121;GO:0043005;GO:0005654;GO:0014069;GO:0016528
Q6IC83,Chromosome 22 open reading frame 42,Brain,
Q15878,Calcium voltage-gated channel subunit alpha1 E,Brain,GO:0043025;GO:0005886;GO:0045202;GO:0005891;GO:0005509;GO:0008331;GO:0005245;GO:0022843;GO:0098703;GO:0007268
P34998,Corticotropin releasing hormone receptor 1,Brain,GO:0005768;GO:0098978;GO:0016020;GO:0043005;GO:0005886;GO:0098839;GO:0015056;GO:0051424;GO:0043404;GO:0008528;GO:0004930;GO:0007190;GO:0007189;GO:0030325;GO:0048149;GO:0007166;GO:0071376;GO:0051458;GO:0035640;GO:0042596;GO:0007565;GO:0051867;GO:0006955;GO:1901386;GO:0007567;GO:2000852
P0DMU7,Cancer/testis antigen family 45 member A6,Brain,
P48169,Gamma-aminobutyric acid type A receptor subunit alpha4,Brain,GO:0034707;GO:0032590;GO:1902711;GO:0098982;GO:0043005;GO:0005886;GO:0098794;GO:0099634;GO:0045202;GO:1902495;GO:0008503;GO:0004890;GO:0022851;GO:1904315;GO:1902476;GO:0007214;GO:1904862;GO:0060078;GO:0051932
Q9HCQ5,Polypeptide N-acetylgalactosaminyltransferase 9,Brain,GO:0005794;GO:0000139;GO:0030246;GO:0046872;GO:0004653;GO:0016266;GO:0006493
P52951,Gastrulation brain homeobox 2,Brain,GO:0000785;GO:0005634;GO:0001228;GO:0003700;GO:0000981;GO:0000979;GO:0000977;GO:0061629;GO:1990837;GO:0048483;GO:0007411;GO:0001569;GO:0021930;GO:0021549;GO:0021884;GO:0042472;GO:0021555;GO:0007399;GO:0001755;GO:0051960;GO:0006357;GO:0021568;GO:0021794
Q5T442,Gap junction protein gamma 2,Brain,GO:0005922;GO:0005921;GO:0043209;GO:0033270;GO:0043204;GO:1990769;GO:0005243;GO:1903763;GO:0010644;GO:0007267;GO:2000134;GO:1904427;GO:0010628;GO:0070447;GO:0009636
Q86UW8,Hyaluronan and proteoglycan link protein 4,Brain,GO:0005615;GO:0072534;GO:0045202;GO:0005540;GO:0150043;GO:0007155;GO:0007417;GO:0010001;GO:1904862;GO:0002052;GO:0001501;GO:0051932
Q9UM19,Hippocalcin like 4,Brain,GO:0005246;GO:0005509;GO:0019904;GO:0007417;GO:0009966
P08908,5-hydroxytryptamine receptor 1A,Brain,GO:0030425;GO:0005886;GO:0045202;GO:0004993;GO:0001586;GO:0030594;GO:0090722;GO:0051378;GO:0099589;GO:0007198;GO:0001662;GO:0007268;GO:0035640;GO:0007186;GO:0007187;GO:0007214;GO:0008284;GO:0050795;GO:0042053;GO:0046883;GO:0014062;GO:0019229;GO:0042428;GO:0007210
O95259,Potassium voltage-gated channel subfamily H member 1,Brain,GO:0030424;GO:0030425;GO:0031901;GO:0043231;GO:0005637;GO:0043204;GO:0005886;GO:0098839;GO:0042734;GO:0008076;GO:0005516;GO:0005251;GO:1902936;GO:0071277;GO:0007520;GO:0071805;GO:0006813;GO:0042127;GO:0042391
Q7Z553,MAM domain containing glycosylphosphatidylinositol anchor 2,Brain,GO:0005576;GO:0005886;GO:0098552;GO:0007399;GO:0021522
Q8N3F0,"Maturin, neural progenitor differentiation regulator homolog",Brain,GO:0005737;GO:0032088;GO:0070374;GO:0046330;GO:0045654;GO:0023051
Q9Y328,Neuronal vesicle trafficking associated 2,Brain,GO:0030659;GO:0030425;GO:0005769;GO:0031901;GO:0005768;GO:0098978;GO:0005794;GO:1990674;GO:0005770;GO:0043202;GO:0016020;GO:0032585;GO:0098839;GO:0032588;GO:0032051;GO:0048268;GO:0016197;GO:0099072
Q4W5P6,Small integral membrane protein 43,Brain,GO:0005886;GO:0044325;GO:0048382;GO:0010828
Q86XE0,Sorting nexin 32,Brain,GO:0005829;GO:0005768;GO:0035091;GO:0015031;GO:0016241;GO:0042147
P61278,Somatostatin,Brain,GO:0005829;GO:0005576;GO:0005615;GO:0098982;GO:0043025;GO:0098992;GO:0005179;GO:0007166;GO:0007267;GO:0007268;GO:0007586;GO:0007186;GO:0008628;GO:0006972;GO:0008285;GO:0030334;GO:0099072;GO:0010447;GO:0043200;GO:0007584;GO:0048545;GO:0009410;GO:0038170
Q16623,Syntaxin 1A,Brain,GO:0030424;GO:0005829;GO:0012505;GO:0005576;GO:0043005;GO:0031965;GO:0005886;GO:0048787;GO:0031201;GO:0008021;GO:0030672;GO:0070044;GO:0019855;GO:0019869;GO:0042802;GO:0019900;GO:0005484;GO:0000149;GO:0017156;GO:0006887;GO:0030073;GO:0006886;GO:0045956;GO:0033605;GO:2000463;GO:0001956;GO:0010701;GO:0016925;GO:0050796;GO:0010807;GO:0032940;GO:0048488;GO:0016079;GO:0031629;GO:0048278
O43761,Synaptogyrin 3,Brain,GO:0016020;GO:0031594;GO:0008021;GO:0030672;GO:0042169;GO:0032411;GO:0045055;GO:0051580;GO:0010807;GO:0021762
Q92752,Tenascin R,Brain,GO:0009986;GO:0062023;GO:0005576;GO:0005615;GO:0098978;GO:0045121;GO:0072534;GO:0098685;GO:0090733;GO:0008306;GO:0048677;GO:0007411;GO:0007155;GO:0030198;GO:0035641;GO:0060291;GO:0048692;GO:0022408;GO:0010977;GO:0050805;GO:0007399;GO:0097402;GO:0050885;GO:0007158;GO:0051968;GO:0051971;GO:0030155;GO:0045595;GO:0030334;GO:0050808;GO:0035249;GO:0022029
Q6ZTA4,Tripartite motif containing 67,Brain,GO:0005737;GO:0005856;GO:0008270;GO:0046580;GO:0010976;GO:2000060;GO:0032880
Q99490,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",Brain,GO:0005737;GO:0005829;GO:0005768;GO:0070062;GO:0090543;GO:0016020;GO:0005654;GO:0005634;GO:0005524;GO:0005525;GO:0005096;GO:0003924;GO:0046872;GO:0141038;GO:0035014;GO:0030295;GO:0019901;GO:0030036;GO:0016197;GO:0043524;GO:0042177;GO:0045860;GO:0015031
O75363,Brain enriched myelin associated protein 1,Brain,GO:0005737;GO:0070062;GO:0042552
Q5VWW1,Complement C1q like 3,Brain,GO:0005581;GO:0098978;GO:0098686;GO:0043083;GO:0042802;GO:0099645;GO:0097107;GO:0050807
A0A1B0GTL2,Chromosome 20 open reading frame 204,Brain,
Q86V35,Calcium binding protein 7,Brain,GO:0048471;GO:0005886;GO:0032588;GO:0005509
Q9UJ99,Cadherin 22,Brain,GO:0005912;GO:0016342;GO:0008013;GO:0045296;GO:0005509;GO:0034332;GO:0016339;GO:0016477;GO:0000902;GO:0044331;GO:0007043;GO:0007156
Q13319,Cyclin dependent kinase 5 regulatory subunit 2,Brain,GO:0000307;GO:0005737;GO:0030426;GO:0016020;GO:0043005;GO:0005886;GO:0098793;GO:0016533;GO:0003779;GO:0061575;GO:0008289;GO:0019901;GO:0007411;GO:0007420;GO:0021549;GO:0021766;GO:0021819;GO:0001764;GO:0045956;GO:0000079;GO:0021722
P11229,Cholinergic receptor muscarinic 1,Brain,GO:0043679;GO:0098981;GO:0030425;GO:0098978;GO:0016020;GO:0005886;GO:0098839;GO:0042734;GO:0098685;GO:0045202;GO:0016907;GO:0004435;GO:0007197;GO:0007268;GO:0050890;GO:0007213;GO:0007186;GO:0007187;GO:0007399;GO:0007274;GO:0007207;GO:0007200;GO:0090316;GO:0043270;GO:0099170;GO:0060251;GO:0040012;GO:0060078;GO:0046541;GO:0007165
Q6PI25,Cornichon family AMPA receptor auxiliary protein 2,Brain,GO:0032281;GO:0030425;GO:0043198;GO:0043197;GO:0005789;GO:0033116;GO:0012507;GO:0014069;GO:0045211;GO:0045202;GO:0005102;GO:2000311;GO:0035249;GO:0016192
