Uniprot,Gene description,Organ,GO
Q96PC5,MIA SH3 domain ER export factor 2,Liver,GO:0005783;GO:0070971;GO:0005789;GO:0016020;GO:0038024;GO:0008047;GO:0006888;GO:0042953;GO:0032527;GO:0070973;GO:0009306;GO:0035459
Q8IVH4,Metabolism of cobalamin associated A,Liver,GO:0005737;GO:0005829;GO:0005759;GO:0005739;GO:0005525;GO:0003924;GO:0042802;GO:1990606;GO:0042803;GO:0009235
Q96EY8,Metabolism of cobalamin associated B,Liver,GO:0005759;GO:0005739;GO:0005524;GO:0031419;GO:0008817;GO:0016765;GO:0009235
Q9Y4U1,Metabolism of cobalamin associated C,Liver,GO:0005737;GO:0005829;GO:0031419;GO:0033787;GO:0032451;GO:0071949;GO:0043295;GO:0016491;GO:0042803;GO:0016765;GO:0009235;GO:0070988;GO:0006749
P22033,Methylmalonyl-CoA mutase,Liver,GO:0005737;GO:0005759;GO:0005739;GO:0031419;GO:0003924;GO:0042802;GO:0046872;GO:0004494;GO:0072341;GO:0042803;GO:0050667;GO:0043547;GO:0009791;GO:0019678;GO:1901290
Q96EN8,Molybdenum cofactor sulfurase,Liver,GO:0005829;GO:0016829;GO:0008265;GO:0030151;GO:0030170;GO:0006777;GO:0032324;GO:0043545
O75970,Multiple PDZ domain crumbs cell polarity complex component,Liver,GO:0045177;GO:0016324;GO:0016327;GO:0005923;GO:0005737;GO:0030425;GO:0005886;GO:0014069;GO:0120192
P25325,Mercaptopyruvate sulfurtransferase,Liver,GO:0070062;GO:0005759;GO:0005739;GO:0043005;GO:0045202;GO:0016784;GO:0042802;GO:0004792;GO:0009440;GO:0070814;GO:0001822;GO:0001889;GO:0009636;GO:0021510;GO:0000098;GO:0019346
Q15800,Methylsterol monooxygenase 1,Liver,GO:0005783;GO:0005789;GO:0016020;GO:0005886;GO:0000254;GO:0005506;GO:0006695;GO:0006631;GO:0008202;GO:0016126
Q9UJ68,Methionine sulfoxide reductase A,Liver,GO:0015629;GO:0005737;GO:0005829;GO:0070062;GO:0043231;GO:0030496;GO:0005739;GO:0005654;GO:0005886;GO:0036456;GO:0008113;GO:0034599;GO:0006555;GO:0036211;GO:0030091;GO:0006979
Q9NZV6,Methionine sulfoxide reductase B1,Liver,GO:0015629;GO:0005829;GO:0005634;GO:0003779;GO:0033745;GO:0033743;GO:0008270;GO:0030041;GO:0045087;GO:0030091
P04731,Metallothionein 1A,Liver,GO:0005737;GO:0005829;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
P04732,Metallothionein 1E,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
P04733,Metallothionein 1F,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
P13640,Metallothionein 1G,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0035924;GO:0071294;GO:0010273;GO:0006882;GO:0042117;GO:0030224;GO:0045926
P80294,Metallothionein 1H,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
Q8N339,Metallothionein 1M,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0071294;GO:0010273;GO:0006882;GO:0045926
P80297,Metallothionein 1X,Liver,GO:0005737;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0036018;GO:0071294;GO:0010273;GO:0006882;GO:0045926;GO:0010038
P02795,Metallothionein 2A,Liver,GO:0005737;GO:0005829;GO:0005634;GO:0046872;GO:0008270;GO:0071276;GO:0071280;GO:0036018;GO:0036016;GO:0071294;GO:0010273;GO:0006878;GO:0006882;GO:0045926
Q5VT66,Mitochondrial amidoxime reducing component 1,Liver,GO:0005741;GO:0005739;GO:1903958;GO:0030151;GO:0043546;GO:0008940;GO:0098809;GO:0016661;GO:0030170;GO:0070458;GO:0051410;GO:0042126;GO:0006809
Q969Z3,Mitochondrial amidoxime reducing component 2,Liver,GO:0005741;GO:0005739;GO:0005777;GO:0030151;GO:0043546;GO:0008940;GO:0098809;GO:0016661;GO:0030170;GO:0070458;GO:0051410;GO:0042126;GO:0006809
Q9H903,Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like,Liver,GO:0005743;GO:0005759;GO:0005739;GO:0004477;GO:0004487;GO:0004488;GO:0009256;GO:0046655;GO:0000105;GO:0009086;GO:0006164;GO:0035999
Q03426,Mevalonate kinase,Liver,GO:0005829;GO:0043231;GO:0005777;GO:0005524;GO:0042802;GO:0000287;GO:0004496;GO:0006695;GO:0019287;GO:0008299;GO:0050728
Q9Y6X6,Myosin XVI,Liver,GO:0005737;GO:0016459;GO:0005654;GO:0048471;GO:0005886;GO:0051015;GO:0005524;GO:0003774;GO:0019903;GO:0021549;GO:0008285;GO:2000134;GO:0048812;GO:0043491
O43795,Myosin IB,Liver,GO:0015629;GO:0005884;GO:0045177;GO:0005903;GO:0071944;GO:0005737;GO:0005769;GO:0010008;GO:0070062;GO:0030175;GO:0005902;GO:0016459;GO:0048471;GO:0005886;GO:0051015;GO:0005524;GO:0045296;GO:0005516;GO:0000146;GO:0005547;GO:0005546;GO:0051017;GO:0007015;GO:0030048;GO:0006897;GO:0006892
Q6XQN6,Nicotinate phosphoribosyltransferase,Liver,GO:0035578;GO:0005829;GO:0070062;GO:0005576;GO:0046872;GO:0004516;GO:0016740;GO:0034355;GO:0006979
Q5VWK0,NBPF member 6,Liver,GO:0005737
Q9HC98,NIMA related kinase 6,Liver,GO:0034451;GO:0005737;GO:0005829;GO:0005874;GO:0016607;GO:0005654;GO:0005634;GO:0032991;GO:0000922;GO:0004676;GO:0004679;GO:0005524;GO:0140297;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0019894;GO:0000287;GO:0019901;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0001222;GO:0031625;GO:0006915;GO:0051301;GO:0007059;GO:0007077;GO:0007052;GO:0018105;GO:0043123;GO:0046777;GO:0006468;GO:2000772;GO:0007346;GO:0030071;GO:0051225
Q9BPW8,Nipsnap homolog 1,Liver,GO:0005759;GO:0005739;GO:0097060;GO:0030674;GO:0000423;GO:0019233
Q9NQR4,Nitrilase family member 2,Liver,GO:0005813;GO:0005829;GO:0070062;GO:0005576;GO:0005739;GO:0035580;GO:1904724;GO:0106008;GO:0050152;GO:0006528;GO:0006541;GO:0006107
P59045,NLR family pyrin domain containing 11,Liver,GO:0005737;GO:0005524;GO:0016715;GO:0003723;GO:0050727
P40261,Nicotinamide N-methyltransferase,Liver,GO:0005829;GO:0008112;GO:0030760;GO:0031100;GO:0032259;GO:0034356;GO:0006769;GO:0045722;GO:0090312;GO:0009410
P48145,Neuropeptides B and W receptor 1,Liver,GO:0016020;GO:0043005;GO:0005886;GO:0045202;GO:0004985;GO:0004930;GO:0042923;GO:0008188;GO:0007268;GO:0007186;GO:0007218;GO:0019222
Q8N729,Neuropeptide W,Liver,GO:0005576;GO:0001664;GO:0007631;GO:0007186;GO:0007218
Q15466,Nuclear receptor subfamily 0 group B member 2,Liver,GO:0000785;GO:0005737;GO:0043231;GO:0005654;GO:0005634;GO:0032991;GO:0046965;GO:0046966;GO:0042975;GO:0019904;GO:0042803;GO:0044877;GO:0003714;GO:0140416;GO:0031100;GO:0015721;GO:0008203;GO:0032922;GO:0007623;GO:0043433;GO:0045892;GO:0010629;GO:0000122;GO:0007219;GO:0045893;GO:0010628;GO:0032024;GO:0045471;GO:0009749;GO:0014070
Q96RI1,Nuclear receptor subfamily 1 group H member 4,Liver,GO:0000785;GO:0000791;GO:0005654;GO:0005634;GO:0043235;GO:0090575;GO:0032052;GO:0038186;GO:1902122;GO:0001228;GO:0003700;GO:0000981;GO:0004879;GO:0016922;GO:0046965;GO:0000978;GO:0000977;GO:0043565;GO:0000976;GO:0001221;GO:0008270;GO:0008206;GO:0030154;GO:0007043;GO:1903413;GO:0071398;GO:0071222;GO:0042632;GO:0042742;GO:0055089;GO:0006954;GO:0045087;GO:0001678;GO:0035356;GO:0043066;GO:0043124;GO:0050728;GO:0032692;GO:0032703;GO:0032715;GO:0071638;GO:0000122;GO:0032720;GO:0010804;GO:0032689;GO:0010903;GO:0007219;GO:0038185;GO:1904179;GO:2001250;GO:0045893;GO:2000213;GO:0046628;GO:0035774;GO:0032740;GO:1905695;GO:0045944;GO:0070857;GO:0090181;GO:0006355;GO:0061178;GO:0010988;GO:0006357;GO:0034255;GO:0034162;GO:0006366
P10588,Nuclear receptor subfamily 2 group F member 6,Liver,GO:0000785;GO:0005739;GO:0005654;GO:0005634;GO:0003700;GO:0000981;GO:0001227;GO:0004879;GO:0000978;GO:0043565;GO:1990837;GO:0008270;GO:0030154;GO:0050965;GO:0043153;GO:0000122;GO:0007399;GO:0048666
Q02297,Neuregulin 1,Liver,GO:0016324;GO:0005576;GO:0005615;GO:0098978;GO:0016020;GO:0005654;GO:0005886;GO:0045499;GO:0005125;GO:0043125;GO:0008083;GO:0005178;GO:0030296;GO:0048018;GO:0030971;GO:0005102;GO:0003712;GO:0030297;GO:0032148;GO:0007171;GO:0007420;GO:0055007;GO:0060379;GO:0007154;GO:0030154;GO:0008283;GO:0007169;GO:0060956;GO:0038127;GO:0038133;GO:0038135;GO:0038129;GO:0038130;GO:0038138;GO:0035556;GO:0030879;GO:0010667;GO:0045892;GO:2001240;GO:0051048;GO:0007399;GO:0014032;GO:0007422;GO:0060045;GO:0045785;GO:0030307;GO:0008284;GO:0070374;GO:1900086;GO:0031334;GO:0051155;GO:0099149;GO:0051238;GO:0055012;GO:0003222;GO:0042060
Q8TEA1,NOP2/Sun RNA methyltransferase 6,Liver,GO:0005737;GO:0005829;GO:0016428;GO:0000049;GO:0001510;GO:0002946;GO:0030488;GO:0006400
P0C024,Nudix hydrolase 7,Liver,GO:0005829;GO:0005782;GO:0005777;GO:0010945;GO:0000287;GO:0030145;GO:0030515;GO:0046356;GO:0050873;GO:0044580;GO:0015938;GO:2001294;GO:0036114;GO:0009132;GO:1902859;GO:1902858;GO:1901289
Q9H607,Occludin/ELL domain containing 1,Liver,GO:0016324;GO:0005923;GO:0031410;GO:0070830
Q9ULD0,Oxoglutarate dehydrogenase L,Liver,GO:0005759;GO:0005739;GO:0045252;GO:0046872;GO:0004591;GO:0030976;GO:0006103;GO:0006096;GO:0006099
P47874,Olfactory marker protein,Liver,GO:0030424;GO:0005829;GO:0043025;GO:0005634;GO:0045202;GO:0042277;GO:0007268;GO:0022008;GO:0007608;GO:0007165
O95948,One cut homeobox 2,Liver,GO:0015629;GO:0000785;GO:0005654;GO:0005634;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0009887;GO:0045165;GO:0060271;GO:0031018;GO:0002064;GO:0001889;GO:1905319;GO:0030512;GO:0048935;GO:1905322;GO:0045944;GO:0001952;GO:0006357;GO:0007179
Q8NHB1,Olfactory receptor family 2 subfamily V member 1,Liver,GO:0005886;GO:0004930;GO:0004984;GO:0050911
Q8NGC6,Olfactory receptor family 4 subfamily K member 17,Liver,GO:0005886;GO:0004930;GO:0004984
Q8N138,ORMDL sphingolipid biosynthesis regulator 3,Liver,GO:0005783;GO:0005789;GO:0005886;GO:0030667;GO:0017059;GO:0035579;GO:0006672;GO:0090156;GO:0061744;GO:0042552;GO:0002903;GO:1900060;GO:0010508;GO:1900182;GO:0006940;GO:0030148;GO:0006686
P56373,Purinergic receptor P2X 3,Liver,GO:0030424;GO:0098686;GO:0005886;GO:0098794;GO:0043235;GO:0098685;GO:0005524;GO:0004931;GO:0046872;GO:0001614;GO:0048266;GO:0070588;GO:0071318;GO:0051649;GO:0098662;GO:0007274;GO:0030432;GO:0010524;GO:0050850;GO:0070207;GO:0048167;GO:0009743;GO:0009409;GO:0009408;GO:0001666;GO:0009612;GO:0050909;GO:0007165;GO:0014832
P07237,Prolyl 4-hydroxylase subunit beta,Liver,GO:0005856;GO:0005829;GO:0005783;GO:0034663;GO:0005788;GO:0005793;GO:0009897;GO:0070062;GO:0005576;GO:0005925;GO:0030027;GO:0042470;GO:0016222;GO:0032991;GO:0003779;GO:0019899;GO:0005178;GO:0004656;GO:0003756;GO:0046982;GO:0015035;GO:0003723;GO:0016972;GO:0071456;GO:0098761;GO:0006888;GO:0030070;GO:0035722;GO:0038155;GO:0018401;GO:0045785;GO:1900026;GO:0046598;GO:0006457;GO:0034975;GO:1902175;GO:0034976
A6NDB9,Paralemmin 3,Liver,GO:0005737;GO:0005886;GO:0005524;GO:0001960;GO:0008360;GO:0032496;GO:0008063
Q8TE04,Pantothenate kinase 1,Liver,GO:0030136;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0055037;GO:1905502;GO:0005524;GO:0004594;GO:0042803;GO:0015937
P11498,Pyruvate carboxylase,Liver,GO:0005737;GO:0005829;GO:0005759;GO:0005739;GO:0005524;GO:0009374;GO:0042802;GO:0046872;GO:0004736;GO:0006094;GO:0006629;GO:0006734;GO:0006739;GO:0010629;GO:0044794;GO:0006090;GO:0019076;GO:0019074
P61457,Pterin-4 alpha-carbinolamine dehydratase 1,Liver,GO:0005829;GO:0070062;GO:0005654;GO:0008124;GO:0042802;GO:0004505;GO:0003713;GO:0006729
P05166,Propionyl-CoA carboxylase subunit beta,Liver,GO:1902494;GO:0005829;GO:0005759;GO:0005739;GO:0005524;GO:0004658;GO:0009081;GO:0006631;GO:0019626
P35558,Phosphoenolpyruvate carboxykinase 1,Liver,GO:0005737;GO:0005829;GO:0005783;GO:0070062;GO:0031406;GO:0005525;GO:0000287;GO:0030145;GO:0004613;GO:0106264;GO:0071549;GO:0071333;GO:0032869;GO:0051365;GO:0006094;GO:0042593;GO:0006006;GO:0046166;GO:0046327;GO:0070365;GO:0006107;GO:0018105;GO:0046889;GO:0043382;GO:0045944;GO:0019543;GO:0046890;GO:0009617;GO:0032868;GO:0042594;GO:0072350
P29122,Proprotein convertase subtilisin/kexin type 6,Liver,GO:0009986;GO:0062023;GO:0005783;GO:0005576;GO:0005615;GO:0005796;GO:0016020;GO:0005886;GO:0004175;GO:0008201;GO:0048406;GO:0004252;GO:0007368;GO:0009100;GO:0032902;GO:0016486;GO:0034369;GO:0016485;GO:0030510;GO:0032940;GO:0007354
Q9UKL6,Phosphatidylcholine transfer protein,Liver,GO:0005829;GO:0031210;GO:0008525;GO:0006869;GO:0120163;GO:0015914
Q99447,"Phosphate cytidylyltransferase 2, ethanolamine",Liver,GO:0005737;GO:0005789;GO:0004306;GO:0006646;GO:0008654
Q9HCR9,Phosphodiesterase 11A,Liver,GO:0005829;GO:0004118;GO:0004115;GO:0047555;GO:0004114;GO:0048101;GO:0004117;GO:0030553;GO:0004112;GO:0046872;GO:0019933;GO:0043951;GO:0010754;GO:0007165
Q9HBH1,"Peptide deformylase, mitochondrial",Liver,GO:0005739;GO:0046872;GO:0042586;GO:0043686;GO:0031365;GO:0018206;GO:0008284;GO:0006412
Q14554,Protein disulfide isomerase family A member 5,Liver,GO:0005783;GO:0005788;GO:0005789;GO:0016491;GO:0003756;GO:0015035;GO:0022900;GO:0006457
P30086,Phosphatidylethanolamine binding protein 1,Liver,GO:0005829;GO:0070062;GO:0005634;GO:0005524;GO:0019899;GO:0008429;GO:0019901;GO:0003723;GO:0004867;GO:0043409
Q9UBM1,Phosphatidylethanolamine N-methyltransferase,Liver,GO:0005829;GO:0005783;GO:0005789;GO:0043231;GO:0031966;GO:0005739;GO:0000773;GO:0004608;GO:0001835;GO:0032259;GO:0006656;GO:0120162;GO:0006686
Q96HA9,Peroxisomal biogenesis factor 11 gamma,Liver,GO:0005778;GO:0005777;GO:0032991;GO:0016559;GO:0044375
O00264,Progesterone receptor membrane component 1,Liver,GO:0044297;GO:0012505;GO:0005783;GO:0005576;GO:0016020;GO:0005741;GO:0043005;GO:0043025;GO:0005886;GO:0030868;GO:0035579;GO:0045202;GO:0001540;GO:0020037;GO:0046872;GO:0042803;GO:0005496;GO:0006783;GO:0140077;GO:1903078
Q9BSU1,Phagosome assembly factor 1,Liver,GO:0030425;GO:0000407;GO:0030672;GO:0005802;GO:0043001
O14832,Phytanoyl-CoA 2-hydroxylase,Liver,GO:0097731;GO:0005829;GO:0005782;GO:0005777;GO:0031406;GO:0008198;GO:0031418;GO:0048244;GO:0019606;GO:0006103;GO:0001561;GO:0006720;GO:0097089
Q8TCG2,Phosphatidylinositol 4-kinase type 2 beta,Liver,GO:0005829;GO:0031901;GO:0005789;GO:0005768;GO:0000139;GO:0016020;GO:0005886;GO:0005802;GO:0004430;GO:0005524;GO:0007032;GO:0007030;GO:0006661;GO:0046854
Q6ZUJ8,Phosphoinositide-3-kinase adaptor protein 1,Liver,GO:0005829;GO:0016020;GO:0005886;GO:0042802;GO:0036312;GO:0005102;GO:0051897;GO:0050727;GO:0034134;GO:0034142;GO:0034154;GO:0034162
Q7Z443,"Polycystin 1 like 3, transient receptor potential channel interacting",Liver,GO:0034703;GO:0070062;GO:0016020;GO:0005886;GO:0043235;GO:0005262;GO:0005227;GO:0030246;GO:0160128;GO:0070588;GO:0071468;GO:0001581;GO:0050982;GO:0098655;GO:0006812;GO:0050915
P30613,Pyruvate kinase L/R,Liver,GO:0005737;GO:0005829;GO:0070062;GO:1902912;GO:0005524;GO:0016301;GO:0000287;GO:0048029;GO:0030955;GO:0004743;GO:0071872;GO:0032869;GO:0006096;GO:0042866;GO:0033198;GO:0051591;GO:0009749;GO:0001666;GO:0010038;GO:0007584
Q9BX93,Phospholipase A2 group XIIB,Liver,GO:0005576;GO:0005509;GO:0004623;GO:0050482;GO:0042632;GO:0016042;GO:0006644;GO:0070328
Q02325,Plasminogen like B1,Liver,GO:0005576
Q99541,Perilipin 2,Liver,GO:0005829;GO:0005783;GO:0005576;GO:0005811;GO:0005634;GO:0005886;GO:0042149;GO:1905691;GO:0019915;GO:0015909;GO:0010890;GO:0014070;GO:0009410
Q00G26,Perilipin 5,Liver,GO:0005737;GO:0005829;GO:0043231;GO:0005811;GO:0005739;GO:0042802;GO:0035473;GO:0034389;GO:0019915;GO:0051646;GO:0031999;GO:0060192;GO:0035359;GO:2000378;GO:0010897;GO:0032000;GO:0060193;GO:0010884;GO:0010890;GO:0010867
Q9NVS9,Pyridoxamine 5'-phosphate oxidase,Liver,GO:0005829;GO:0005739;GO:0010181;GO:0042803;GO:0030170;GO:0004733;GO:0042823;GO:0042818;GO:0008615
Q9HCU8,"DNA polymerase delta 4, accessory subunit",Liver,GO:0043625;GO:0005654;GO:0000731;GO:0006261;GO:0001938
P16435,Cytochrome p450 oxidoreductase,Liver,GO:0005829;GO:0005789;GO:0043231;GO:0016020;GO:0050660;GO:0010181;GO:0050661;GO:0003958;GO:0022900;GO:0006809;GO:0090346;GO:0032770;GO:0009725;GO:0006805
Q9UBK2,PPARG coactivator 1 alpha,Liver,GO:0000785;GO:0005829;GO:0005654;GO:0005634;GO:0016605;GO:0031490;GO:0003677;GO:0140297;GO:0106222;GO:0016922;GO:0030374;GO:0003723;GO:0061629;GO:0043565;GO:0003713;GO:0003712;GO:0031625;GO:0060612;GO:0050873;GO:0045333;GO:0034599;GO:0032922;GO:0007586;GO:0097009;GO:0019395;GO:0006094;GO:0001678;GO:0007005;GO:0006397;GO:0043524;GO:0048662;GO:0051402;GO:0120162;GO:0051091;GO:0045893;GO:0046321;GO:0010628;GO:0045722;GO:0045944;GO:0050821;GO:0065003;GO:0042752;GO:0006355;GO:0022904;GO:0002021;GO:0014850;GO:0042594;GO:0008380;GO:0001659;GO:0006367
Q86XI6,Protein phosphatase 1 regulatory subunit 3B,Liver,GO:0042587;GO:0000164;GO:0050196;GO:2001069;GO:0008157;GO:0019888;GO:0005977;GO:0045818;GO:0045725;GO:0005979
B7ZBB8,Protein phosphatase 1 regulatory subunit 3G,Liver,GO:0000164;GO:2001069;GO:0008157;GO:0042593;GO:0005978;GO:0045725;GO:0005979
P30154,Protein phosphatase 2 scaffold subunit Abeta,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0045121;GO:0005634;GO:0000159;GO:0019888;GO:0060561;GO:2001241
P07225,Protein S,Liver,GO:0072562;GO:0005789;GO:0070062;GO:0005576;GO:0005615;GO:0005796;GO:0000139;GO:0005886;GO:0031093;GO:0005509;GO:0004866;GO:0007596;GO:0042730;GO:0051897
Q86WR7,Proline and serine rich 2,Liver,
Q2L4Q9,Serine protease 53,Liver,GO:0005576;GO:0004252;GO:0006508
Q9Y617,Phosphoserine aminotransferase 1,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0042802;GO:0004648;GO:0030170;GO:0006564;GO:0008615
Q14914,Prostaglandin reductase 1,Liver,GO:0005737;GO:0070062;GO:0036185;GO:0047522;GO:0035798;GO:0097257;GO:0036102;GO:0006691;GO:2001302;GO:0006693
P20962,Parathymosin,Liver,GO:0005634;GO:0042393;GO:0006260;GO:0002376;GO:0043066;GO:0045944
Q93096,Protein tyrosine phosphatase 4A1,Liver,GO:0005737;GO:0009898;GO:0005769;GO:0005783;GO:0005634;GO:0005819;GO:0140793;GO:0004726;GO:0004725;GO:0030946;GO:0030335
Q5TGL8,PX domain containing 1,Liver,GO:0035091
Q9NR77,Peroxisomal membrane protein 2,Liver,GO:0005737;GO:0005829;GO:0016020;GO:0005778;GO:0032991
P06737,Glycogen phosphorylase L,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:1904813;GO:0034774;GO:0016208;GO:0005524;GO:0032052;GO:0005536;GO:0008184;GO:0042802;GO:0031220;GO:0002060;GO:0030170;GO:0019842;GO:0006015;GO:0042593;GO:0005980;GO:0005977;GO:0070266;GO:0009617
Q15274,Quinolinate phosphoribosyltransferase,Liver,GO:1902494;GO:0005737;GO:0005829;GO:0070062;GO:0042802;GO:0004514;GO:0009435;GO:0019674;GO:0034213
Q9H0T7,"RAB17, member RAS oncogene family",Liver,GO:0016324;GO:0016323;GO:0030425;GO:0032839;GO:0005769;GO:0030139;GO:0012505;GO:0070062;GO:0098978;GO:0042470;GO:0043025;GO:0005886;GO:0098794;GO:0055037;GO:0055038;GO:0019003;GO:0005525;GO:0003924;GO:0098937;GO:0060271;GO:0032456;GO:0032401;GO:0046847;GO:0002415;GO:0006886;GO:0032402;GO:0050773;GO:0051489;GO:0051963;GO:0045056
Q9ULW5,"RAB26, member RAS oncogene family",Liver,GO:0005768;GO:0005794;GO:0000139;GO:0005886;GO:0030667;GO:0030672;GO:0019002;GO:0005525;GO:0003924;GO:0035272;GO:0043001;GO:0045055;GO:0017157;GO:0140251
Q86YS6,"RAB43, member RAS oncogene family",Liver,GO:0012505;GO:0070062;GO:0005794;GO:0045335;GO:0030670;GO:0032588;GO:0005525;GO:0003924;GO:0000045;GO:0071346;GO:0007030;GO:0006886;GO:0090382;GO:0035526;GO:0019068
Q70E73,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,Liver,GO:0005856;GO:0005829;GO:0030175;GO:0030027;GO:0016604;GO:0005886;GO:0048675;GO:0007165
Q99969,Retinoic acid receptor responder 2,Liver,GO:0062023;GO:0031012;GO:0005576;GO:0005615;GO:0031089;GO:0005102;GO:0019732;GO:0061760;GO:0030154;GO:0006935;GO:0050829;GO:0050830;GO:0048566;GO:0006954;GO:0045087;GO:0008286;GO:0050921;GO:0045600;GO:0010759;GO:0001934;GO:0050994;GO:0001523
Q0VAM2,RasGEF domain family member 1B,Liver,GO:0005769;GO:0005770;GO:0030496;GO:0005886;GO:0005085;GO:0007265
Q9H477,Ribokinase,Liver,GO:0005829;GO:0005634;GO:0005524;GO:0042802;GO:0046872;GO:0004747;GO:0019303;GO:0006098
P82980,Retinol binding protein 5,Liver,GO:0005829;GO:0070062;GO:0005634;GO:0005504;GO:0016918;GO:0005501;GO:0019841;GO:0015908
P53805,Regulator of calcineurin 1,Liver,GO:0005737;GO:0005634;GO:0008597;GO:0042802;GO:0003676;GO:0033173;GO:0019722;GO:0031987;GO:0070885;GO:0002931;GO:0006979;GO:0007614;GO:0048741
Q9Y2P8,RNA terminal phosphate cyclase like 1,Liver,GO:0005730;GO:0005654;GO:0032040;GO:0004521;GO:0000480;GO:0000447;GO:0000479;GO:0042274
Q92781,Retinol dehydrogenase 5,Liver,GO:0044297;GO:0005788;GO:0005789;GO:0043231;GO:0106429;GO:0004745;GO:0047044;GO:0047023;GO:0042803;GO:0001523;GO:0042572;GO:0008202;GO:0007601
Q96HR9,Receptor accessory protein 6,Liver,GO:0030665;GO:0005783;GO:0005789;GO:0005634;GO:0001917;GO:0050908;GO:0007029;GO:0032386
A6NLU0,Ret finger protein like 4A,Liver,GO:0005737;GO:0005829;GO:0005654;GO:0046872;GO:0042803;GO:0019901;GO:0061630;GO:0045087;GO:0010508;GO:0043123;GO:0010468;GO:0032880;GO:0046596
O00212,Ras homolog family member D,Liver,GO:0005829;GO:0005769;GO:0010008;GO:0000139;GO:0005741;GO:0005886;GO:0005525;GO:0003924;GO:0005085;GO:0019901;GO:0051017;GO:0007015;GO:0016477;GO:0048041;GO:0030032;GO:0045785;GO:0030335;GO:0032956;GO:0051056;GO:0007266;GO:0007165
Q0D2K3,Ripply transcriptional repressor 1,Liver,GO:0005634;GO:0009880;GO:0045892;GO:0000122;GO:0032525;GO:0001757
Q92730,Rho family GTPase 1,Liver,GO:0015629;GO:0005912;GO:0005829;GO:0043231;GO:0005886;GO:0005525;GO:0003924;GO:0019901;GO:0005102;GO:0007015;GO:0016477;GO:0007162;GO:0016322;GO:0032956;GO:0007165;GO:0007264
Q8TEB7,Ring finger protein 128,Liver,GO:0005737;GO:0005856;GO:0005829;GO:0005783;GO:0005794;GO:0005770;GO:0016020;GO:0048471;GO:0046872;GO:0061630;GO:0001818;GO:1904352;GO:0061462;GO:0016567;GO:0031647;GO:0006511
P51449,RAR related orphan receptor C,Liver,GO:0000785;GO:0016604;GO:0005654;GO:0005634;GO:0003700;GO:0000981;GO:0001227;GO:0098531;GO:0004879;GO:0008142;GO:0000978;GO:1990837;GO:0008270;GO:0060612;GO:0036315;GO:0032922;GO:0048535;GO:0070244;GO:0000122;GO:0048541;GO:0042753;GO:0045893;GO:0045598;GO:0010906;GO:0019218;GO:0006357;GO:0072539;GO:0042093;GO:0006805
Q9NQG5,Regulation of nuclear pre-mRNA domain containing 1B,Liver,GO:0005654;GO:0005634;GO:0097550;GO:0042802;GO:0099122;GO:0000993;GO:0031124;GO:0008284;GO:0045944;GO:0010564;GO:0001111
Q9BST9,Rhotekin,Liver,GO:0005826;GO:0005829;GO:0005525;GO:0005095;GO:0031267;GO:0000915;GO:0006915;GO:0000281;GO:0042981;GO:0007266;GO:0031106;GO:0007165
Q96NL0,RUN domain containing 3B,Liver,
Q9NSC2,Spalt like transcription factor 1,Liver,GO:0010369;GO:0005737;GO:0000792;GO:0005654;GO:0005634;GO:0008013;GO:0000981;GO:0001227;GO:0046872;GO:0000978;GO:0030325;GO:0001658;GO:0048566;GO:0042733;GO:0008406;GO:0007507;GO:0031129;GO:0001822;GO:0072073;GO:0060173;GO:0003337;GO:0045892;GO:0000122;GO:0021889;GO:0061034;GO:0021553;GO:0021983;GO:0045893;GO:0045944;GO:0030177;GO:0006357;GO:0001657;GO:0072092;GO:0003281
O75845,Sterol-C5-desaturase,Liver,GO:0005789;GO:0016020;GO:0000248;GO:0050046;GO:0005506;GO:0033489;GO:0033490;GO:0110076
